placeDcid,placeName,Date:Count_HousingUnit,Value:Count_HousingUnit,Source:Count_HousingUnit
zip/10111,10111,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10112,10112,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10112,10112,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10112,10112,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10112,10112,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10112,10112,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10112,10112,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10112,10112,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10112,10112,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10112,10112,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10112,10112,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10112,10112,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10112,10112,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10115,10115,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10115,10115,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10115,10115,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10115,10115,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10115,10115,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10115,10115,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10115,10115,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10115,10115,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10115,10115,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10115,10115,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10115,10115,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10115,10115,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10119,10119,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10119,10119,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10119,10119,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10119,10119,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10119,10119,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10119,10119,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10119,10119,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10119,10119,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10119,10119,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10119,10119,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10119,10119,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10119,10119,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2011,35449,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2012,35652,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2013,35481,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2014,35819,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2015,35411,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2016,35446,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2017,35160,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2018,34790,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2019,34746,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2020,35039,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2021,35628,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10128,10128,2022,35464,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10152,10152,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10152,10152,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10152,10152,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10152,10152,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10152,10152,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10152,10152,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10152,10152,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10152,10152,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10152,10152,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10152,10152,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10152,10152,2021,49,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10152,10152,2022,104,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10153,10153,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10153,10153,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10153,10153,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10153,10153,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10153,10153,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10153,10153,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10153,10153,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10153,10153,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10153,10153,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10153,10153,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10153,10153,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10153,10153,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10154,10154,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10154,10154,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10154,10154,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10154,10154,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10154,10154,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10154,10154,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10154,10154,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10154,10154,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10154,10154,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10154,10154,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10154,10154,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10154,10154,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2011,836,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2012,945,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2013,859,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2014,846,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2015,808,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2016,783,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2017,709,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2018,919,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2019,837,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2020,742,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2021,1323,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10162,10162,2022,1048,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10165,10165,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10165,10165,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10165,10165,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10165,10165,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10165,10165,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10165,10165,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10165,10165,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10165,10165,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10165,10165,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10165,10165,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10165,10165,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10165,10165,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10167,10167,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10167,10167,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10167,10167,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10167,10167,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10167,10167,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10167,10167,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10167,10167,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10167,10167,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10167,10167,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10167,10167,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10167,10167,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10167,10167,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10168,10168,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10168,10168,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10168,10168,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10168,10168,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10168,10168,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10168,10168,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10168,10168,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10168,10168,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10168,10168,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10168,10168,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10168,10168,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10168,10168,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10169,10169,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10169,10169,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10169,10169,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10169,10169,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10169,10169,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10169,10169,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10169,10169,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10169,10169,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10169,10169,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10169,10169,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10169,10169,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10169,10169,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10170,10170,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10170,10170,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10170,10170,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10170,10170,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10170,10170,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10170,10170,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10170,10170,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10170,10170,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10170,10170,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10170,10170,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10170,10170,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10170,10170,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10171,10171,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10171,10171,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10171,10171,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10171,10171,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10171,10171,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10171,10171,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10171,10171,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10171,10171,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10171,10171,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10171,10171,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10171,10171,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10171,10171,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10172,10172,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10172,10172,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10172,10172,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10172,10172,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10172,10172,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10172,10172,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10172,10172,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10172,10172,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10172,10172,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10172,10172,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10172,10172,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10172,10172,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10173,10173,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10173,10173,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10173,10173,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10173,10173,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10173,10173,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10173,10173,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10173,10173,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10173,10173,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10173,10173,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10173,10173,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10173,10173,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10173,10173,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10174,10174,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10174,10174,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10174,10174,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10174,10174,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10174,10174,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10174,10174,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10174,10174,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10174,10174,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10174,10174,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10174,10174,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10174,10174,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10174,10174,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10177,10177,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10177,10177,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10177,10177,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10177,10177,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10177,10177,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10177,10177,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10177,10177,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10177,10177,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10177,10177,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10177,10177,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10177,10177,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10177,10177,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10199,10199,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10199,10199,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10199,10199,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10199,10199,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10199,10199,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10199,10199,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10199,10199,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10199,10199,2018,55,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10199,10199,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10199,10199,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10199,10199,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10199,10199,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10271,10271,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10271,10271,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10271,10271,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10271,10271,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10271,10271,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10271,10271,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10271,10271,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10271,10271,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10271,10271,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10271,10271,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10271,10271,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10271,10271,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10278,10278,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10278,10278,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10278,10278,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10278,10278,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10278,10278,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10278,10278,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10278,10278,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10278,10278,2018,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10278,10278,2019,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10278,10278,2020,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10278,10278,2021,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10278,10278,2022,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10279,10279,2011,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10279,10279,2012,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10279,10279,2013,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10279,10279,2014,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10279,10279,2015,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10279,10279,2016,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10279,10279,2017,0,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10279,10279,2018,18,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10279,10279,2019,88,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10279,10279,2020,102,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10279,10279,2021,118,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10279,10279,2022,150,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2011,4880,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2012,4844,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2013,4974,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2014,5157,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2015,5247,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2016,5303,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2017,5347,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2018,5234,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2019,5278,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2020,5247,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2021,4891,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10280,10280,2022,4819,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2011,2330,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2012,2539,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2013,2827,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2014,2932,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2015,2885,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2016,2904,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2017,2900,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2018,2780,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2019,2772,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2020,2840,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2021,2916,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10282,10282,2022,2880,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2011,16610,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2012,16533,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2013,16416,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2014,16438,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2015,16071,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2016,16049,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2017,16293,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2018,16366,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2019,16518,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2020,16494,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2021,16471,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10301,10301,2022,16611,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10302,10302,2011,6316,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10302,10302,2012,6407,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10302,10302,2013,6359,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10302,10302,2014,6650,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10302,10302,2015,6567,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10302,10302,2016,6644,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
zip/10302,10302,2017,6807,https://www.census.gov/programs-surveys/acs/data/data-via-ftp.html
